Business_Partner_Branch,ChemistCode,ChemistName,Forecast_Month,Predicted_Sale_Units,Target_Sales,Performance_Status,Latest_Observed_Sales
Branch_A,C04287,Pharmacy_04287,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04287,Pharmacy_04287,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04287,Pharmacy_04287,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04288,Pharmacy_04288,2026-04-01,19.19,15.4,Overperforming,16.0
Branch_A,C04288,Pharmacy_04288,2026-05-01,21.74,15.4,Overperforming,16.0
Branch_A,C04288,Pharmacy_04288,2026-06-01,24.29,15.4,Overperforming,16.0
Branch_A,C04289,Pharmacy_04289,2026-04-01,21.78,13.93,Overperforming,15.0
Branch_A,C04289,Pharmacy_04289,2026-05-01,24.38,13.93,Overperforming,15.0
Branch_A,C04289,Pharmacy_04289,2026-06-01,26.98,13.93,Overperforming,15.0
Branch_A,C04290,Pharmacy_04290,2026-04-01,7.31,6.23,Overperforming,14.0
Branch_A,C04290,Pharmacy_04290,2026-05-01,8.39,6.23,Overperforming,14.0
Branch_A,C04290,Pharmacy_04290,2026-06-01,9.47,6.23,Overperforming,14.0
Branch_A,C04291,Pharmacy_04291,2026-04-01,153.78,115.13,Overperforming,114.0
Branch_A,C04291,Pharmacy_04291,2026-05-01,173.04,115.13,Overperforming,114.0
Branch_A,C04291,Pharmacy_04291,2026-06-01,192.31,115.13,Overperforming,114.0
Branch_A,C04292,Pharmacy_04292,2026-04-01,46.31,36.3,Overperforming,35.0
Branch_A,C04292,Pharmacy_04292,2026-05-01,52.19,36.3,Overperforming,35.0
Branch_A,C04292,Pharmacy_04292,2026-06-01,58.07,36.3,Overperforming,35.0
Branch_A,C04293,Pharmacy_04293,2026-04-01,254.11,158.03,Overperforming,137.0
Branch_A,C04293,Pharmacy_04293,2026-05-01,283.98,158.03,Overperforming,137.0
Branch_A,C04293,Pharmacy_04293,2026-06-01,313.84,158.03,Overperforming,137.0
Branch_A,C04294,Pharmacy_04294,2026-04-01,8.58,7.7,Overperforming,8.0
Branch_A,C04294,Pharmacy_04294,2026-05-01,9.7,7.7,Overperforming,8.0
Branch_A,C04294,Pharmacy_04294,2026-06-01,10.82,7.7,Overperforming,8.0
Branch_A,C04295,Pharmacy_04295,2026-04-01,1.69,1.47,Overperforming,0.0
Branch_A,C04295,Pharmacy_04295,2026-05-01,1.88,1.47,Overperforming,0.0
Branch_A,C04295,Pharmacy_04295,2026-06-01,2.06,1.47,Overperforming,0.0
Branch_A,C04296,Pharmacy_04296,2026-04-01,54.92,44.73,Overperforming,36.0
Branch_A,C04296,Pharmacy_04296,2026-05-01,62.03,44.73,Overperforming,36.0
Branch_A,C04296,Pharmacy_04296,2026-06-01,69.15,44.73,Overperforming,36.0
Branch_A,C04297,Pharmacy_04297,2026-04-01,3.97,4.03,Underperforming,0.0
Branch_A,C04297,Pharmacy_04297,2026-05-01,4.52,4.03,Overperforming,0.0
Branch_A,C04297,Pharmacy_04297,2026-06-01,5.07,4.03,Overperforming,0.0
Branch_A,C04298,Pharmacy_04298,2026-04-01,0.78,0.0,Overperforming,0.0
Branch_A,C04298,Pharmacy_04298,2026-05-01,0.84,0.0,Overperforming,0.0
Branch_A,C04298,Pharmacy_04298,2026-06-01,0.91,0.0,Overperforming,0.0
Branch_A,C04299,Pharmacy_04299,2026-04-01,3.44,2.2,Overperforming,6.0
Branch_A,C04299,Pharmacy_04299,2026-05-01,3.91,2.2,Overperforming,6.0
Branch_A,C04299,Pharmacy_04299,2026-06-01,4.38,2.2,Overperforming,6.0
Branch_A,C04300,Pharmacy_04300,2026-04-01,76.81,61.23,Overperforming,87.0
Branch_A,C04300,Pharmacy_04300,2026-05-01,86.92,61.23,Overperforming,87.0
Branch_A,C04300,Pharmacy_04300,2026-06-01,97.04,61.23,Overperforming,87.0
Branch_A,C04301,Pharmacy_04301,2026-04-01,363.0,358.97,Overperforming,247.0
Branch_A,C04301,Pharmacy_04301,2026-05-01,413.53,358.97,Overperforming,247.0
Branch_A,C04301,Pharmacy_04301,2026-06-01,464.07,358.97,Overperforming,247.0
Branch_A,C04302,Pharmacy_04302,2026-04-01,2.11,2.57,Underperforming,1.0
Branch_A,C04302,Pharmacy_04302,2026-05-01,2.38,2.57,Underperforming,1.0
Branch_A,C04302,Pharmacy_04302,2026-06-01,2.64,2.57,Overperforming,1.0
Branch_A,C04303,Pharmacy_04303,2026-04-01,56.22,46.2,Overperforming,41.0
Branch_A,C04303,Pharmacy_04303,2026-05-01,63.56,46.2,Overperforming,41.0
Branch_A,C04303,Pharmacy_04303,2026-06-01,70.89,46.2,Overperforming,41.0
Branch_A,C04304,Pharmacy_04304,2026-04-01,1.53,1.47,Overperforming,1.0
Branch_A,C04304,Pharmacy_04304,2026-05-01,1.74,1.47,Overperforming,1.0
Branch_A,C04304,Pharmacy_04304,2026-06-01,1.96,1.47,Overperforming,1.0
Branch_A,C04305,Pharmacy_04305,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04305,Pharmacy_04305,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04305,Pharmacy_04305,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04306,Pharmacy_04306,2026-04-01,0.28,0.37,Underperforming,0.0
Branch_A,C04306,Pharmacy_04306,2026-05-01,0.31,0.37,Underperforming,0.0
Branch_A,C04306,Pharmacy_04306,2026-06-01,0.34,0.37,Underperforming,0.0
Branch_A,C04307,Pharmacy_04307,2026-04-01,12.17,11.0,Overperforming,16.0
Branch_A,C04307,Pharmacy_04307,2026-05-01,13.93,11.0,Overperforming,16.0
Branch_A,C04307,Pharmacy_04307,2026-06-01,15.7,11.0,Overperforming,16.0
Branch_A,C04308,Pharmacy_04308,2026-04-01,10.22,11.0,Underperforming,5.0
Branch_A,C04308,Pharmacy_04308,2026-05-01,11.56,11.0,Overperforming,5.0
Branch_A,C04308,Pharmacy_04308,2026-06-01,12.89,11.0,Overperforming,5.0
Branch_A,C04309,Pharmacy_04309,2026-04-01,11.69,10.63,Overperforming,4.0
Branch_A,C04309,Pharmacy_04309,2026-05-01,13.28,10.63,Overperforming,4.0
Branch_A,C04309,Pharmacy_04309,2026-06-01,14.86,10.63,Overperforming,4.0
Branch_A,C04310,Pharmacy_04310,2026-04-01,21.94,18.33,Overperforming,20.0
Branch_A,C04310,Pharmacy_04310,2026-05-01,24.78,18.33,Overperforming,20.0
Branch_A,C04310,Pharmacy_04310,2026-06-01,27.61,18.33,Overperforming,20.0
Branch_A,C04311,Pharmacy_04311,2026-04-01,25.67,24.93,Overperforming,19.0
Branch_A,C04311,Pharmacy_04311,2026-05-01,29.07,24.93,Overperforming,19.0
Branch_A,C04311,Pharmacy_04311,2026-06-01,32.47,24.93,Overperforming,19.0
Branch_A,C04312,Pharmacy_04312,2026-04-01,25.83,18.33,Overperforming,0.0
Branch_A,C04312,Pharmacy_04312,2026-05-01,29.0,18.33,Overperforming,0.0
Branch_A,C04312,Pharmacy_04312,2026-06-01,32.17,18.33,Overperforming,0.0
Branch_A,C04313,Pharmacy_04313,2026-04-01,178.67,225.5,Underperforming,32.0
Branch_A,C04313,Pharmacy_04313,2026-05-01,200.73,225.5,Underperforming,32.0
Branch_A,C04313,Pharmacy_04313,2026-06-01,222.8,225.5,Underperforming,32.0
Branch_A,C04314,Pharmacy_04314,2026-04-01,11.58,8.8,Overperforming,12.0
Branch_A,C04314,Pharmacy_04314,2026-05-01,13.1,8.8,Overperforming,12.0
Branch_A,C04314,Pharmacy_04314,2026-06-01,14.62,8.8,Overperforming,12.0
Branch_A,C04315,Pharmacy_04315,2026-04-01,10.61,1.83,Overperforming,-1.0
Branch_A,C04315,Pharmacy_04315,2026-05-01,11.58,1.83,Overperforming,-1.0
Branch_A,C04315,Pharmacy_04315,2026-06-01,12.54,1.83,Overperforming,-1.0
Branch_A,C04316,Pharmacy_04316,2026-04-01,12.94,14.67,Underperforming,5.0
Branch_A,C04316,Pharmacy_04316,2026-05-01,14.64,14.67,Underperforming,5.0
Branch_A,C04316,Pharmacy_04316,2026-06-01,16.34,14.67,Overperforming,5.0
Branch_A,C04317,Pharmacy_04317,2026-04-01,30.39,32.27,Underperforming,6.0
Branch_A,C04317,Pharmacy_04317,2026-05-01,34.42,32.27,Overperforming,6.0
Branch_A,C04317,Pharmacy_04317,2026-06-01,38.46,32.27,Overperforming,6.0
Branch_A,C04318,Pharmacy_04318,2026-04-01,98.39,49.87,Overperforming,39.0
Branch_A,C04318,Pharmacy_04318,2026-05-01,109.36,49.87,Overperforming,39.0
Branch_A,C04318,Pharmacy_04318,2026-06-01,120.32,49.87,Overperforming,39.0
Branch_A,C04319,Pharmacy_04319,2026-04-01,40.44,38.5,Overperforming,40.0
Branch_A,C04319,Pharmacy_04319,2026-05-01,46.04,38.5,Overperforming,40.0
Branch_A,C04319,Pharmacy_04319,2026-06-01,51.64,38.5,Overperforming,40.0
Branch_A,C04320,Pharmacy_04320,2026-04-01,2.22,2.93,Underperforming,0.0
Branch_A,C04320,Pharmacy_04320,2026-05-01,2.49,2.93,Underperforming,0.0
Branch_A,C04320,Pharmacy_04320,2026-06-01,2.76,2.93,Underperforming,0.0
Branch_A,C04321,Pharmacy_04321,2026-04-01,25.28,22.0,Overperforming,13.0
Branch_A,C04321,Pharmacy_04321,2026-05-01,28.51,22.0,Overperforming,13.0
Branch_A,C04321,Pharmacy_04321,2026-06-01,31.74,22.0,Overperforming,13.0
Branch_A,C04322,Pharmacy_04322,2026-04-01,102.44,64.53,Overperforming,68.0
Branch_A,C04322,Pharmacy_04322,2026-05-01,114.64,64.53,Overperforming,68.0
Branch_A,C04322,Pharmacy_04322,2026-06-01,126.84,64.53,Overperforming,68.0
Branch_A,C04323,Pharmacy_04323,2026-04-01,38.42,30.8,Overperforming,21.0
Branch_A,C04323,Pharmacy_04323,2026-05-01,43.1,30.8,Overperforming,21.0
Branch_A,C04323,Pharmacy_04323,2026-06-01,47.78,30.8,Overperforming,21.0
Branch_A,C04324,Pharmacy_04324,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04324,Pharmacy_04324,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04324,Pharmacy_04324,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04325,Pharmacy_04325,2026-04-01,122.92,95.33,Overperforming,50.0
Branch_A,C04325,Pharmacy_04325,2026-05-01,137.83,95.33,Overperforming,50.0
Branch_A,C04325,Pharmacy_04325,2026-06-01,152.75,95.33,Overperforming,50.0
Branch_A,C04326,Pharmacy_04326,2026-04-01,2.61,1.83,Overperforming,0.0
Branch_A,C04326,Pharmacy_04326,2026-05-01,2.91,1.83,Overperforming,0.0
Branch_A,C04326,Pharmacy_04326,2026-06-01,3.21,1.83,Overperforming,0.0
Branch_A,C04327,Pharmacy_04327,2026-04-01,24.47,23.47,Overperforming,26.0
Branch_A,C04327,Pharmacy_04327,2026-05-01,27.86,23.47,Overperforming,26.0
Branch_A,C04327,Pharmacy_04327,2026-06-01,31.24,23.47,Overperforming,26.0
Branch_A,C04328,Pharmacy_04328,2026-04-01,81.08,64.53,Overperforming,84.0
Branch_A,C04328,Pharmacy_04328,2026-05-01,91.9,64.53,Overperforming,84.0
Branch_A,C04328,Pharmacy_04328,2026-06-01,102.72,64.53,Overperforming,84.0
Branch_A,C04329,Pharmacy_04329,2026-04-01,5.94,2.93,Overperforming,6.0
Branch_A,C04329,Pharmacy_04329,2026-05-01,6.64,2.93,Overperforming,6.0
Branch_A,C04329,Pharmacy_04329,2026-06-01,7.34,2.93,Overperforming,6.0
Branch_A,C04330,Pharmacy_04330,2026-04-01,17.03,16.87,Overperforming,11.0
Branch_A,C04330,Pharmacy_04330,2026-05-01,19.28,16.87,Overperforming,11.0
Branch_A,C04330,Pharmacy_04330,2026-06-01,21.53,16.87,Overperforming,11.0
Branch_A,C04331,Pharmacy_04331,2026-04-01,3.11,2.57,Overperforming,7.0
Branch_A,C04331,Pharmacy_04331,2026-05-01,3.58,2.57,Overperforming,7.0
Branch_A,C04331,Pharmacy_04331,2026-06-01,4.04,2.57,Overperforming,7.0
Branch_A,C04332,Pharmacy_04332,2026-04-01,32.83,35.2,Underperforming,30.0
Branch_A,C04332,Pharmacy_04332,2026-05-01,32.4,35.2,Underperforming,30.0
Branch_A,C04332,Pharmacy_04332,2026-06-01,31.97,35.2,Underperforming,30.0
Branch_A,C04333,Pharmacy_04333,2026-04-01,7.42,6.6,Overperforming,7.0
Branch_A,C04333,Pharmacy_04333,2026-05-01,8.43,6.6,Overperforming,7.0
Branch_A,C04333,Pharmacy_04333,2026-06-01,9.45,6.6,Overperforming,7.0
Branch_A,C04334,Pharmacy_04334,2026-04-01,9.08,11.0,Underperforming,0.0
Branch_A,C04334,Pharmacy_04334,2026-05-01,10.23,11.0,Underperforming,0.0
Branch_A,C04334,Pharmacy_04334,2026-06-01,11.38,11.0,Overperforming,0.0
Branch_A,C04335,Pharmacy_04335,2026-04-01,25.81,26.77,Underperforming,16.0
Branch_A,C04335,Pharmacy_04335,2026-05-01,29.32,26.77,Overperforming,16.0
Branch_A,C04335,Pharmacy_04335,2026-06-01,32.84,26.77,Overperforming,16.0
Branch_A,C04336,Pharmacy_04336,2026-04-01,31.5,21.27,Overperforming,19.0
Branch_A,C04336,Pharmacy_04336,2026-05-01,35.4,21.27,Overperforming,19.0
Branch_A,C04336,Pharmacy_04336,2026-06-01,39.3,21.27,Overperforming,19.0
Branch_A,C04337,Pharmacy_04337,2026-04-01,40.44,38.87,Overperforming,39.0
Branch_A,C04337,Pharmacy_04337,2026-05-01,46.18,38.87,Overperforming,39.0
Branch_A,C04337,Pharmacy_04337,2026-06-01,51.91,38.87,Overperforming,39.0
Branch_A,C04338,Pharmacy_04338,2026-04-01,67.89,38.87,Overperforming,24.0
Branch_A,C04338,Pharmacy_04338,2026-05-01,75.76,38.87,Overperforming,24.0
Branch_A,C04338,Pharmacy_04338,2026-06-01,83.62,38.87,Overperforming,24.0
Branch_A,C04339,Pharmacy_04339,2026-04-01,10.67,11.0,Underperforming,11.0
Branch_A,C04339,Pharmacy_04339,2026-05-01,12.13,11.0,Overperforming,11.0
Branch_A,C04339,Pharmacy_04339,2026-06-01,13.6,11.0,Overperforming,11.0
Branch_A,C04340,Pharmacy_04340,2026-04-01,15.61,17.97,Underperforming,5.0
Branch_A,C04340,Pharmacy_04340,2026-05-01,17.64,17.97,Underperforming,5.0
Branch_A,C04340,Pharmacy_04340,2026-06-01,19.68,17.97,Overperforming,5.0
Branch_A,C04341,Pharmacy_04341,2026-04-01,24.14,23.83,Overperforming,24.0
Branch_A,C04341,Pharmacy_04341,2026-05-01,27.52,23.83,Overperforming,24.0
Branch_A,C04341,Pharmacy_04341,2026-06-01,30.91,23.83,Overperforming,24.0
Branch_A,C04342,Pharmacy_04342,2026-04-01,44.69,25.3,Overperforming,27.0
Branch_A,C04342,Pharmacy_04342,2026-05-01,50.01,25.3,Overperforming,27.0
Branch_A,C04342,Pharmacy_04342,2026-06-01,55.33,25.3,Overperforming,27.0
Branch_A,C04343,Pharmacy_04343,2026-04-01,3.67,3.67,Overperforming,3.0
Branch_A,C04343,Pharmacy_04343,2026-05-01,4.13,3.67,Overperforming,3.0
Branch_A,C04343,Pharmacy_04343,2026-06-01,4.6,3.67,Overperforming,3.0
Branch_A,C04344,Pharmacy_04344,2026-04-01,37.67,35.2,Overperforming,50.0
Branch_A,C04344,Pharmacy_04344,2026-05-01,42.8,35.2,Overperforming,50.0
Branch_A,C04344,Pharmacy_04344,2026-06-01,47.93,35.2,Overperforming,50.0
Branch_A,C04345,Pharmacy_04345,2026-04-01,321.19,426.8,Underperforming,388.0
Branch_A,C04345,Pharmacy_04345,2026-05-01,299.81,426.8,Underperforming,388.0
Branch_A,C04345,Pharmacy_04345,2026-06-01,278.43,426.8,Underperforming,388.0
Branch_A,C04346,Pharmacy_04346,2026-04-01,11.47,11.73,Underperforming,9.0
Branch_A,C04346,Pharmacy_04346,2026-05-01,13.06,11.73,Overperforming,9.0
Branch_A,C04346,Pharmacy_04346,2026-06-01,14.64,11.73,Overperforming,9.0
Branch_A,C04347,Pharmacy_04347,2026-04-01,28.33,27.5,Overperforming,28.0
Branch_A,C04347,Pharmacy_04347,2026-05-01,32.33,27.5,Overperforming,28.0
Branch_A,C04347,Pharmacy_04347,2026-06-01,36.33,27.5,Overperforming,28.0
Branch_A,C04348,Pharmacy_04348,2026-04-01,4.44,5.87,Underperforming,0.0
Branch_A,C04348,Pharmacy_04348,2026-05-01,4.98,5.87,Underperforming,0.0
Branch_A,C04348,Pharmacy_04348,2026-06-01,5.51,5.87,Underperforming,0.0
Branch_A,C04349,Pharmacy_04349,2026-04-01,12.03,11.37,Overperforming,14.0
Branch_A,C04349,Pharmacy_04349,2026-05-01,13.74,11.37,Overperforming,14.0
Branch_A,C04349,Pharmacy_04349,2026-06-01,15.46,11.37,Overperforming,14.0
Branch_A,C04350,Pharmacy_04350,2026-04-01,13.89,18.33,Underperforming,0.0
Branch_A,C04350,Pharmacy_04350,2026-05-01,15.56,18.33,Underperforming,0.0
Branch_A,C04350,Pharmacy_04350,2026-06-01,17.22,18.33,Underperforming,0.0
Branch_A,C04351,Pharmacy_04351,2026-04-01,94.58,105.6,Underperforming,65.0
Branch_A,C04351,Pharmacy_04351,2026-05-01,107.1,105.6,Overperforming,65.0
Branch_A,C04351,Pharmacy_04351,2026-06-01,119.62,105.6,Overperforming,65.0
Branch_A,C04352,Pharmacy_04352,2026-04-01,9.69,9.17,Overperforming,10.0
Branch_A,C04352,Pharmacy_04352,2026-05-01,11.08,9.17,Overperforming,10.0
Branch_A,C04352,Pharmacy_04352,2026-06-01,12.46,9.17,Overperforming,10.0
Branch_A,C04353,Pharmacy_04353,2026-04-01,3.33,5.13,Underperforming,3.0
Branch_A,C04353,Pharmacy_04353,2026-05-01,2.53,5.13,Underperforming,3.0
Branch_A,C04353,Pharmacy_04353,2026-06-01,1.73,5.13,Underperforming,3.0
Branch_A,C04354,Pharmacy_04354,2026-04-01,8.44,6.6,Overperforming,8.0
Branch_A,C04354,Pharmacy_04354,2026-05-01,8.91,6.6,Overperforming,8.0
Branch_A,C04354,Pharmacy_04354,2026-06-01,9.38,6.6,Overperforming,8.0
Branch_A,C04355,Pharmacy_04355,2026-04-01,4.39,3.67,Overperforming,2.0
Branch_A,C04355,Pharmacy_04355,2026-05-01,4.49,3.67,Overperforming,2.0
Branch_A,C04355,Pharmacy_04355,2026-06-01,4.59,3.67,Overperforming,2.0
Branch_A,C04356,Pharmacy_04356,2026-04-01,30.19,28.6,Overperforming,24.0
Branch_A,C04356,Pharmacy_04356,2026-05-01,31.48,28.6,Overperforming,24.0
Branch_A,C04356,Pharmacy_04356,2026-06-01,32.76,28.6,Overperforming,24.0
Branch_A,C04357,Pharmacy_04357,2026-04-01,8.64,11.37,Underperforming,10.0
Branch_A,C04357,Pharmacy_04357,2026-05-01,8.26,11.37,Underperforming,10.0
Branch_A,C04357,Pharmacy_04357,2026-06-01,7.87,11.37,Underperforming,10.0
Branch_A,C04358,Pharmacy_04358,2026-04-01,49.17,53.53,Underperforming,42.0
Branch_A,C04358,Pharmacy_04358,2026-05-01,49.27,53.53,Underperforming,42.0
Branch_A,C04358,Pharmacy_04358,2026-06-01,49.37,53.53,Underperforming,42.0
Branch_A,C04359,Pharmacy_04359,2026-04-01,6.56,6.23,Overperforming,15.0
Branch_A,C04359,Pharmacy_04359,2026-05-01,7.42,6.23,Overperforming,15.0
Branch_A,C04359,Pharmacy_04359,2026-06-01,8.29,6.23,Overperforming,15.0
Branch_A,C04360,Pharmacy_04360,2026-04-01,270.67,253.73,Overperforming,335.0
Branch_A,C04360,Pharmacy_04360,2026-05-01,278.07,253.73,Overperforming,335.0
Branch_A,C04360,Pharmacy_04360,2026-06-01,285.47,253.73,Overperforming,335.0
Branch_A,C04361,Pharmacy_04361,2026-04-01,137.03,133.83,Overperforming,115.0
Branch_A,C04361,Pharmacy_04361,2026-05-01,146.88,133.83,Overperforming,115.0
Branch_A,C04361,Pharmacy_04361,2026-06-01,156.73,133.83,Overperforming,115.0
Branch_A,C04362,Pharmacy_04362,2026-04-01,243.42,317.17,Underperforming,0.0
Branch_A,C04362,Pharmacy_04362,2026-05-01,266.83,317.17,Underperforming,0.0
Branch_A,C04362,Pharmacy_04362,2026-06-01,290.25,317.17,Underperforming,0.0
Branch_A,C04363,Pharmacy_04363,2026-04-01,115.47,132.73,Underperforming,88.0
Branch_A,C04363,Pharmacy_04363,2026-05-01,114.72,132.73,Underperforming,88.0
Branch_A,C04363,Pharmacy_04363,2026-06-01,113.97,132.73,Underperforming,88.0
Branch_A,C04364,Pharmacy_04364,2026-04-01,36.33,27.13,Overperforming,34.0
Branch_A,C04364,Pharmacy_04364,2026-05-01,39.27,27.13,Overperforming,34.0
Branch_A,C04364,Pharmacy_04364,2026-06-01,42.2,27.13,Overperforming,34.0
Branch_A,C04365,Pharmacy_04365,2026-04-01,36.33,41.07,Underperforming,30.0
Branch_A,C04365,Pharmacy_04365,2026-05-01,37.47,41.07,Underperforming,30.0
Branch_A,C04365,Pharmacy_04365,2026-06-01,38.6,41.07,Underperforming,30.0
Branch_A,C04366,Pharmacy_04366,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04366,Pharmacy_04366,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04366,Pharmacy_04366,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04367,Pharmacy_04367,2026-04-01,0.31,60.5,Underperforming,57.0
Branch_A,C04367,Pharmacy_04367,2026-05-01,0.0,60.5,Underperforming,57.0
Branch_A,C04367,Pharmacy_04367,2026-06-01,0.0,60.5,Underperforming,57.0
Branch_A,C04368,Pharmacy_04368,2026-04-01,94.78,110.0,Underperforming,180.0
Branch_A,C04368,Pharmacy_04368,2026-05-01,100.24,110.0,Underperforming,180.0
Branch_A,C04368,Pharmacy_04368,2026-06-01,105.71,110.0,Underperforming,180.0
Branch_A,C04369,Pharmacy_04369,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04369,Pharmacy_04369,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04369,Pharmacy_04369,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04370,Pharmacy_04370,2026-04-01,0.0,1.47,Underperforming,1.0
Branch_A,C04370,Pharmacy_04370,2026-05-01,0.0,1.47,Underperforming,1.0
Branch_A,C04370,Pharmacy_04370,2026-06-01,0.0,1.47,Underperforming,1.0
Branch_A,C04371,Pharmacy_04371,2026-04-01,22.58,27.5,Underperforming,21.0
Branch_A,C04371,Pharmacy_04371,2026-05-01,21.9,27.5,Underperforming,21.0
Branch_A,C04371,Pharmacy_04371,2026-06-01,21.22,27.5,Underperforming,21.0
Branch_A,C04372,Pharmacy_04372,2026-04-01,294.72,281.97,Overperforming,262.0
Branch_A,C04372,Pharmacy_04372,2026-05-01,307.42,281.97,Overperforming,262.0
Branch_A,C04372,Pharmacy_04372,2026-06-01,320.12,281.97,Overperforming,262.0
Branch_A,C04373,Pharmacy_04373,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04373,Pharmacy_04373,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04373,Pharmacy_04373,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04374,Pharmacy_04374,2026-04-01,119.33,137.5,Underperforming,102.0
Branch_A,C04374,Pharmacy_04374,2026-05-01,114.93,137.5,Underperforming,102.0
Branch_A,C04374,Pharmacy_04374,2026-06-01,110.53,137.5,Underperforming,102.0
Branch_A,C04375,Pharmacy_04375,2026-04-01,7.78,6.97,Overperforming,7.0
Branch_A,C04375,Pharmacy_04375,2026-05-01,7.31,6.97,Overperforming,7.0
Branch_A,C04375,Pharmacy_04375,2026-06-01,6.84,6.97,Underperforming,7.0
Branch_A,C04376,Pharmacy_04376,2026-04-01,0.11,0.0,Overperforming,0.0
Branch_A,C04376,Pharmacy_04376,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04376,Pharmacy_04376,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04377,Pharmacy_04377,2026-04-01,0.28,1.83,Underperforming,1.0
Branch_A,C04377,Pharmacy_04377,2026-05-01,0.0,1.83,Underperforming,1.0
Branch_A,C04377,Pharmacy_04377,2026-06-01,0.0,1.83,Underperforming,1.0
Branch_A,C04378,Pharmacy_04378,2026-04-01,451.56,560.63,Underperforming,965.0
Branch_A,C04378,Pharmacy_04378,2026-05-01,459.42,560.63,Underperforming,965.0
Branch_A,C04378,Pharmacy_04378,2026-06-01,467.29,560.63,Underperforming,965.0
Branch_A,C04379,Pharmacy_04379,2026-04-01,18.86,23.1,Underperforming,5.0
Branch_A,C04379,Pharmacy_04379,2026-05-01,18.88,23.1,Underperforming,5.0
Branch_A,C04379,Pharmacy_04379,2026-06-01,18.89,23.1,Underperforming,5.0
Branch_A,C04380,Pharmacy_04380,2026-04-01,58.83,73.33,Underperforming,77.0
Branch_A,C04380,Pharmacy_04380,2026-05-01,53.07,73.33,Underperforming,77.0
Branch_A,C04380,Pharmacy_04380,2026-06-01,47.3,73.33,Underperforming,77.0
Branch_A,C04381,Pharmacy_04381,2026-04-01,23.83,36.67,Underperforming,31.0
Branch_A,C04381,Pharmacy_04381,2026-05-01,19.2,36.67,Underperforming,31.0
Branch_A,C04381,Pharmacy_04381,2026-06-01,14.57,36.67,Underperforming,31.0
Branch_A,C04382,Pharmacy_04382,2026-04-01,10.0,15.03,Underperforming,14.0
Branch_A,C04382,Pharmacy_04382,2026-05-01,7.93,15.03,Underperforming,14.0
Branch_A,C04382,Pharmacy_04382,2026-06-01,5.87,15.03,Underperforming,14.0
Branch_A,C04383,Pharmacy_04383,2026-04-01,22.11,20.53,Overperforming,27.0
Branch_A,C04383,Pharmacy_04383,2026-05-01,22.64,20.53,Overperforming,27.0
Branch_A,C04383,Pharmacy_04383,2026-06-01,23.18,20.53,Overperforming,27.0
Branch_A,C04384,Pharmacy_04384,2026-04-01,0.0,0.73,Underperforming,0.0
Branch_A,C04384,Pharmacy_04384,2026-05-01,0.0,0.73,Underperforming,0.0
Branch_A,C04384,Pharmacy_04384,2026-06-01,0.0,0.73,Underperforming,0.0
Branch_A,C04385,Pharmacy_04385,2026-04-01,30.83,24.2,Overperforming,24.0
Branch_A,C04385,Pharmacy_04385,2026-05-01,32.53,24.2,Overperforming,24.0
Branch_A,C04385,Pharmacy_04385,2026-06-01,34.23,24.2,Overperforming,24.0
Branch_A,C04386,Pharmacy_04386,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C04386,Pharmacy_04386,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C04386,Pharmacy_04386,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C04387,Pharmacy_04387,2026-04-01,43.83,44.0,Underperforming,44.0
Branch_A,C04387,Pharmacy_04387,2026-05-01,46.2,44.0,Overperforming,44.0
Branch_A,C04387,Pharmacy_04387,2026-06-01,48.57,44.0,Overperforming,44.0
Branch_A,C04388,Pharmacy_04388,2026-04-01,17.83,19.43,Underperforming,21.0
Branch_A,C04388,Pharmacy_04388,2026-05-01,17.27,19.43,Underperforming,21.0
Branch_A,C04388,Pharmacy_04388,2026-06-01,16.7,19.43,Underperforming,21.0
Branch_A,C04389,Pharmacy_04389,2026-04-01,344.11,357.13,Underperforming,347.0
Branch_A,C04389,Pharmacy_04389,2026-05-01,343.44,357.13,Underperforming,347.0
Branch_A,C04389,Pharmacy_04389,2026-06-01,342.78,357.13,Underperforming,347.0
Branch_A,C04390,Pharmacy_04390,2026-04-01,153.56,262.17,Underperforming,245.0
